id,network_id,degree,trial_maker_id,origin_id,participant_id,sung_pitch1,sung_pitch2,sung_pitch3,sung_pitch4,sung_pitch5,sung_note_durations,peter_tonalness,peter_mode,peter_estimated_key,peter_estimated_tonic,pter_tonal.clarity,pter_tonal.spike,daniel_tonalness,daniel_mode,daniel_estimated_key,m21_key,m21_mode,m21_confidence,m21_key_full
958,190,1,imitation_chain,190.0,62.0,58.9763075263592,54.3853523173129,62.1395687620202,54.1773387482544,58.8282714353523,"0.834943310657596,0.590816326530613,0.812222222222222,0.279886621315193,0.523287981859411",0.9151805307681464,Minor,B,11,1.5399222741433174,0.2595696713271622,0.9132811698365132,minor,b,B,minor,0.7472741328435416,B minor
1440,190,2,imitation_chain,624.0,85.0,59.4739501271866,54.0258325524904,61.8714788211734,54.0427012311569,59.0423131784632,"0.547392290249433,0.459705215419501,0.605827664399093,0.279909297052154,0.604126984126985",0.9151805307681464,Minor,B,11,1.5399222741433174,0.2595696713271622,0.9132811698365132,minor,b,B,minor,0.7472741328435416,B minor
2122,190,3,imitation_chain,880.0,121.0,59.7250974209108,53.2446608363354,63.0059292795676,56.7038473253765,60.027815496842,"0.488571428571429,0.406485260770975,0.58015873015873,0.257324263038548,0.822902494331066",0.8181295226239048,Minor,C,0,1.570974532577405,0.2530722846098917,0.8229251757673909,minor,c,F,major,0.6402365017291178,F major
2222,190,4,imitation_chain,1202.0,130.0,59.5391589368673,54.3754788622728,62.9930958114724,53.8093726756046,59.7577389697333,"0.662630385487528,0.568662131519275,0.617482993197279,0.245056689342403,0.92718820861678",0.7581873140481076,Minor,C,0,1.8014465331741136,0.3064920760081113,0.7722322491925887,minor,c,B,major,0.30237975185405486,B major
2908,190,5,imitation_chain,1229.0,189.0,60.3902663903887,53.6849856760324,63.9363875786532,55.4861015822317,56.8279675939986,"0.696938775510204,0.585736961451247,0.73249433106576,0.280158730158731,0.684399092970521",0.8420519936307466,Minor,A,9,1.3957156704999567,0.2147759261299609,0.8300318542000297,minor,a,E,minor,0.6231649011183867,E minor
3348,190,6,imitation_chain,1501.0,222.0,44.522983634556,42.0119525015213,52.690539956007,43.9659651452675,45.2901830398248,"0.736031746031746,0.24437641723356,0.728866213151927,0.338548752834467,0.551632653061224",0.6125958485908658,Minor,A,9,1.2523274892295149,0.2191399997178855,0.5979912300599721,minor,a,F#,minor,0.47297302965725524,F# minor
4213,190,7,imitation_chain,1647.0,290.0,45.7447515975457,40.8884670465903,52.4285793575917,44.1762275983215,45.6479780821774,"0.628321995464853,0.532063492063492,0.809251700680272,0.326825396825397,1.02469387755102",0.5431469684316108,Major,A#,10,1.071342736707375,0.2661655887700127,0.5077508066796359,major,A#,E-,major,0.4593799848567289,E- major
6961,190,8,imitation_chain,1947.0,467.0,62.085132651387,57.7016825098286,64.7452655668405,52.4111980809749,57.5457148471671,"0.766009070294785,0.695736961451247,0.755804988662132,0.255691609977324,0.88031746031746",0.8586359054972247,Major,A#,10,1.2884752432830249,0.249793800942643,0.8559437447216798,major,A#,B-,major,0.572849278186747,B- major
6990,190,9,imitation_chain,3117.0,468.0,59.731491038198,53.6776869724723,64.55491416821,52.985735997174,57.7700062880313,"0.615510204081632,0.543718820861678,0.640068027210884,0.377913832199547,0.886938775510204",0.7782187726700769,Major,F,5,1.1374403378133036,0.1866537728908258,0.7933924243122609,major,F,B-,minor,0.5874389548851466,B- minor
7015,190,10,imitation_chain,3125.0,470.0,49.2806330841931,44.4494032994815,53.7474282369204,42.3230852584827,44.7561571704038,"0.807120181405896,0.926213151927438,0.913333333333333,0.648458049886622,1.19589569160998",0.9302081044107792,Minor,F#,6,1.6079257661254474,0.2431333737112661,0.932216008868214,minor,f#,F#,minor,0.8036544814403865,F# minor
7094,190,11,imitation_chain,3148.0,475.0,49.0030959915014,45.3615655480174,54.2100045650347,44.0616466281352,45.4998501789819,"1.01365079365079,0.989274376417234,1.08598639455782,0.8381179138322,1.11555555555556",0.8918031194032082,Minor,F#,6,1.3781069430016923,0.249012428419379,0.914120142100893,minor,f#,F#,minor,0.7782189368586524,F# minor
146,191,1,imitation_chain,191.0,7.0,65.3511397580483,59.9005793983003,55.2318508773456,58.263693650389,66.1277702520377,"0.259750566893424,0.788231292517007,0.245328798185941,0.649342403628118,1.29718820861678",0.3936818107984269,Minor,G,7,1.2738445242823022,0.1685759725319073,0.3269711471032946,minor,g,F,minor,0.5744502822444567,F minor
1720,191,2,imitation_chain,279.0,104.0,56.6813897406504,49.2013778487687,44.6789004286331,48.0869954351831,54.3395917486183,"0.303424036281179,0.785555555555556,0.26421768707483,0.634240362811791,0.94907029478458",0.7500994307547265,Minor,F#,6,1.13684759611269,0.2625385501787538,0.76383061310548,minor,f#,F#,minor,0.5365657655557081,F# minor
4477,191,3,imitation_chain,997.0,305.0,53.668016266586,48.9067857460157,44.0415167531979,47.6067261555917,54.093559885081,"0.233083900226757,0.634671201814059,0.313219954648526,0.67485260770975,0.683605442176871",0.6677719422043261,Major,F#,6,1.0906405468501943,0.2073908393393156,0.6890239100611876,major,F#,F#,minor,0.5111265999981632,F# minor
4756,191,4,imitation_chain,2057.0,329.0,51.14288450528,44.4008021552104,44.3340348131237,45.1844091238689,51.3783457241988,"0.404761904761905,0.666689342403628,0.326462585034013,0.765736961451247,0.681020408163265",0.7361347254450854,Major,G#,8,1.1338010276572743,0.2028283319333322,0.7119964580273476,major,G#,A-,major,0.5112870480050475,A- major
4841,191,5,imitation_chain,2173.0,334.0,65.7653913469448,56.5242193848528,56.570794295153,57.039904369694,63.3428216525143,"0.398049886621315,0.613990929705215,0.360861678004535,0.625759637188209,0.777981859410431",0.5373514857358289,Minor,F#,6,1.135935442835838,0.249579240163806,0.5448612422381482,minor,f#,D,major,0.5251122736247871,D major
4945,191,6,imitation_chain,2224.0,341.0,66.8197524163109,57.0752603770904,57.0238627422012,57.4521933079726,63.8544305743692,"0.445102040816327,0.499773242630386,0.487210884353742,0.407392290249433,0.582086167800454",0.6751434123565773,Minor,A,9,1.020496603090669,0.1666023588101132,0.6485152669430356,minor,a,D,major,0.5999138934904898,D major
5183,191,7,imitation_chain,2258.0,355.0,62.2821559955826,56.9443639845348,57.133711851565,59.051658871175,62.2811601368628,"0.743015873015873,0.672335600907029,0.718662131519275,0.638934240362812,0.904331065759637",0.842442124918369,Major,D,2,1.1654647475545108,0.2128739531446479,0.8431948374788075,major,D,G,major,0.6987213058567305,G major
5643,191,8,imitation_chain,2364.0,377.0,62.0539354673154,54.9972600533688,58.6607668009754,60.4193362666954,62.2477705510602,"0.570839002267574,0.522244897959184,0.603968253968254,0.316303854875283,0.812562358276644",0.7331682812719549,Minor,B,11,1.1403335032147537,0.244225705669329,0.7230995925185933,minor,b,G,major,0.8171577122443329,G major
5915,191,9,imitation_chain,2605.0,400.0,61.6420947684313,52.7915939112384,57.5583437251028,57.5542616461448,61.7810494242318,"0.708231292517007,0.542562358276644,0.609863945578231,0.303696145124716,0.662244897959184",0.6986950075764862,Minor,D,2,1.0685905916976532,0.2180162091910234,0.7002640485609478,minor,d,B-,major,0.7446022276624664,B- major
6066,191,10,imitation_chain,2681.0,409.0,61.9030375615413,56.2876119715991,61.0503144155723,57.3380026149507,61.7709329005244,"0.835691609977324,0.718412698412698,0.686077097505669,0.312199546485261,0.605056689342404",0.5768539611112349,Major,D,2,1.0495102490772843,0.2277798744868341,0.5791387538238606,major,D,A,major,0.3748574688109716,A major
6392,191,11,imitation_chain,2742.0,432.0,62.2667527371244,55.5039384078431,58.1542979674407,57.0935727695807,62.046496340789,"0.651791383219955,0.662721088435374,0.773673469387755,0.534897959183674,0.639818594104308",0.6582963890763244,Minor,D,2,1.2739075321447852,0.2328678600713486,0.6662480040958058,minor,d,G,minor,0.49268723330453273,G minor
733,192,1,imitation_chain,192.0,48.0,56.0648015781562,56.1191556759917,54.5970771671248,44.3186222998099,47.9474990183534,"0.59092970521542,0.556893424036281,0.544716553287982,0.550566893424036,0.737324263038548",0.5807147656517457,Minor,C,0,1.027487050383372,0.1821472275824945,0.5610032225508059,major,G#,F,minor,0.558990138391176,F minor
1710,192,2,imitation_chain,513.0,104.0,56.0783077580705,56.4238941566806,54.7774252924937,44.906072736541,51.2213447503959,"0.638480725623583,0.615215419501134,0.591609977324263,0.574943310657596,0.728775510204081",0.6163299006424121,Major,D#,3,1.0350275028411935,0.209657041831231,0.6013787432066834,major,G#,A-,major,0.33432994515358583,A- major
3182,192,3,imitation_chain,988.0,212.0,58.1018237213736,57.3401069333213,56.6224983809508,50.855180331405,54.289127061954,"0.523265306122449,0.534580498866213,0.430861678004535,0.431065759637188,0.648049886621316",0.5650135375578836,Minor,F#,6,1.481040714429826,0.2230824947872882,0.5508000466743225,minor,f#,D,major,0.35864579782370565,D major
4593,192,4,imitation_chain,1570.0,318.0,58.1623549655582,57.0187638955028,55.8677575646147,50.5404542337822,54.1730159879408,"0.749342403628118,0.626485260770975,0.729637188208617,0.615306122448979,0.613854875283447",0.5423230196972514,Major,F#,6,1.1347856707631243,0.1699243163048819,0.5299655536860757,major,F#,E-,minor,0.6396778276486764,E- minor
4632,192,5,imitation_chain,2106.0,319.0,58.7154143326108,57.4308411033345,56.1008389927576,51.0584589146956,54.3147064592159,"0.719387755102041,0.79297052154195,0.730362811791383,0.704988662131519,0.743038548752834",0.6870581193533419,Major,B,11,1.037784666352221,0.1776970400282586,0.6929660184686891,major,B,E,major,0.6490535629112442,E major
5197,192,6,imitation_chain,2134.0,356.0,47.9637333287688,43.7487440847458,42.9965232087315,42.4447229456827,46.9987030754595,"0.542176870748299,0.513922902494331,0.504263038548753,0.448480725623583,0.390521541950114",0.6257388991174612,Major,G,7,1.260363251229086,0.2090200852811072,0.6088888838412244,major,G,E,major,0.3186262106831441,E major
5281,192,7,imitation_chain,2375.0,362.0,59.5921261108993,55.5750471625197,54.6845428308917,52.895512221813,59.4458236033486,"0.534739229024943,0.50578231292517,0.429931972789116,0.440204081632653,0.465600907029479",0.6015876952653334,Major,G,7,1.07284259751635,0.1901916249678847,0.5907653863822963,major,G,F,minor,0.630597274186034,F minor
5442,192,8,imitation_chain,2422.0,367.0,48.20134741642,44.4105248863713,42.5342110517215,40.9848779253367,45.915809673547,"0.403469387755102,0.401179138321995,0.36015873015873,0.254149659863945,0.414013605442176",0.6789127243393046,Minor,G,7,1.272132597171739,0.1647906076596278,0.6588540417952807,minor,g,F,minor,0.9534283680851118,F minor
6009,192,9,imitation_chain,2495.0,400.0,60.1647960024838,55.5121265281261,54.9434396180225,54.6742514251059,60.1632437390346,"0.569002267573696,0.637120181405896,0.590566893424036,0.55609977324263,0.546303854875283",0.8010502973924465,Major,C,0,1.0446398835091035,0.2033304336758462,0.8027969404600744,major,C,F,minor,0.6185974494613365,F minor
6478,192,10,imitation_chain,2715.0,438.0,59.8799405910614,55.5333201444373,55.0296700613082,54.9462251576514,59.6014797290153,"0.742789115646259,0.678820861678004,0.740975056689342,0.694580498866213,1.18074829931973",0.8010502973924465,Major,C,0,1.0446398835091035,0.2033304336758462,0.8027969404600744,major,C,F,minor,0.6185974494613365,F minor
6723,192,11,imitation_chain,2910.0,452.0,59.5034018995903,55.7956185314926,55.0034162656769,54.8685215451361,59.9677901471152,"0.789251700680272,0.673106575963719,0.637981859410431,0.684081632653062,1.42351473922902",0.8010502973924465,Major,C,0,1.0446398835091035,0.2033304336758462,0.8027969404600744,major,C,F,minor,0.6185974494613365,F minor
1139,193,1,imitation_chain,193.0,73.0,65.1960933760754,59.9335502133281,56.3983636977161,60.3070370888527,63.146565285743,"0.57156462585034,0.593287981859411,0.234648526077097,0.570453514739229,0.594149659863946",0.8340091164036892,Major,G#,8,1.160897545342706,0.2068550468935673,0.8065379414150791,major,G#,A-,major,0.7303189705942223,A- major
3196,193,2,imitation_chain,700.0,212.0,62.3686453784127,57.2840264392895,54.9404029863213,58.6120885583994,60.549459590404,"0.478503401360544,0.510952380952381,0.222721088435374,0.488616780045352,0.673877551020409",0.6005144548884125,Major,G,7,1.206017278176669,0.2215666788881765,0.5744060871257016,major,G,G,major,0.685131670800358,G major
3244,193,3,imitation_chain,1572.0,218.0,62.345166668073,57.6336465437267,54.4799410924463,58.1590005036729,59.6260980776781,"0.570861678004535,0.673106575963719,0.210453514739229,0.338934240362812,0.662108843537415",0.2494747677490395,Major,D,2,1.023624543094983,0.1080067829871465,0.2584149338200082,major,D,G,minor,0.48632718844683964,G minor
4502,193,4,imitation_chain,1603.0,307.0,51.9083731743409,46.0556162390607,42.2553423355242,46.9020909637069,47.1458905085992,"0.436598639455782,0.505532879818594,0.410068027210884,0.529319727891157,0.541360544217687",0.8267600922141176,Major,B,11,1.2890906534368292,0.1944550620271457,0.8144900124742009,major,B,E,major,0.5635863476206477,E major
6042,193,5,imitation_chain,2067.0,402.0,62.6492083539505,58.0986797324742,53.8970264038548,57.9388036725541,57.8468139482823,"0.478503401360544,0.541814058956916,0.544648526077098,0.511496598639456,0.707687074829933",0.777651472775123,Minor,D#,3,1.3306850979822922,0.2140638737890856,0.7893942330607062,minor,d#,E-,minor,0.6628762564715023,E- minor
6866,193,6,imitation_chain,2739.0,459.0,52.8298776522975,48.5384783349812,42.5770639846452,48.5456253015827,48.6619594959909,"0.497120181405896,0.571700680272109,0.514263038548753,0.552539682539682,0.691768707482993",0.5392869613400235,Major,C#,1,1.5645563679497634,0.2693231366996085,0.5704115034046103,major,C#,B-,minor,0.39607474306006213,B- minor
6919,193,7,imitation_chain,3079.0,461.0,58.0611299010365,54.2400311826311,49.1930922210545,52.6070175176925,57.8923514244358,"0.683900226757369,0.706235827664399,0.761995464852607,0.716916099773242,0.892040816326531",0.9034072616037694,Minor,A#,10,1.7901176998792203,0.2833439406882031,0.8911831098899311,minor,a#,F#,major,0.6793733295414774,F# major
7129,193,8,imitation_chain,3096.0,473.0,61.6794442714193,57.2205138701504,51.7096715481004,57.7558254722454,61.8854442735379,"0.55875283446712,0.637959183673469,0.682698412698413,0.650249433106576,0.985714285714286",0.6638846825278302,Major,D,2,1.0068513903654646,0.1974811994830233,0.6818675849673476,major,D,D,minor,0.581078710873784,D minor
7372,193,9,imitation_chain,3215.0,490.0,62.1059145790243,57.2057583142682,51.8361649060915,57.0577849230492,61.4584038233543,"0.674399092970521,0.592244897959184,0.520929705215419,0.649410430839002,1.19315192743764",0.7495422571860686,Major,A,9,1.2104319692532215,0.2107283349171901,0.7303483324174099,major,A,A,major,0.7488441956453522,A major
7515,193,10,imitation_chain,3342.0,496.0,61.2318166677234,58.5632922195398,56.8048962223964,51.2685293998428,61.4659085976724,"0.558344671201814,0.465442176870748,0.568843537414966,0.531587301587302,1.10065759637188",0.6499116629488997,Minor,C#,1,1.2462364753904605,0.2277246166945187,0.6573382661601175,minor,c#,F#,minor,0.5213027369480366,F# minor
7641,193,11,imitation_chain,3396.0,504.0,49.3247922393718,42.7800657737176,40.656911481837,38.4475731730088,44.5954391344488,"0.472902494331066,0.353378684807256,0.328049886621315,0.130430839002267,0.756961451247166",0.5172197723971915,Minor,D,2,1.0736057782123811,0.1619137395387689,0.4684611735649121,minor,d,D,minor,0.6644474525089172,D minor
535,194,1,imitation_chain,194.0,32.0,67.8647954381137,55.7173759266287,69.9856475779832,57.5617184779892,65.7627058704927,"0.666054421768708,0.671791383219955,0.72922902494331,0.787573696145125,0.84814058956916",0.5287342335733148,Major,F#,6,1.1471968175399898,0.1634622795419009,0.5299368582072499,major,F#,E-,minor,0.6303908022788519,E- minor
755,194,2,imitation_chain,419.0,48.0,54.1830049075591,45.6328897364676,57.5998264003628,45.3019282693894,53.1587247733734,"0.579410430839002,0.574784580498866,0.703197278911565,0.620544217687075,0.729160997732426",0.7196183206197391,Minor,A#,10,1.1408857974857596,0.2021369915541059,0.7265166090021175,minor,a#,E-,minor,0.4920512994277917,E- minor
772,194,3,imitation_chain,535.0,51.0,53.8990834047414,45.2844236901493,57.6647749476437,45.248520318898,53.064533375188,"0.613061224489796,0.562403628117914,0.591927437641723,0.454081632653061,0.670226757369614",0.6305487522281287,Minor,A#,10,1.186278931363436,0.1935471945720993,0.6621455269284527,minor,a#,F,major,0.4327504509065314,F major
1294,194,4,imitation_chain,548.0,78.0,62.7403631641057,55.5607298571953,67.2383117998188,57.337382002758,61.7999363012868,"0.627755102040816,0.533287981859411,0.456439909297052,0.476666666666667,0.500748299319727",0.6436769550265328,Minor,G,7,1.183061685154701,0.1978682001796357,0.6647212586142254,minor,g,G,minor,0.3424415536119261,G minor
2087,194,5,imitation_chain,788.0,121.0,61.4008526535058,56.0908444709186,67.110529520422,60.7094856330201,55.2587651028615,"0.454716553287982,0.453015873015873,0.432947845804989,0.465804988662132,0.510226757369614",0.4728584246622133,Major,G,7,1.0776611872705204,0.2442819359736417,0.476647156925105,major,G,F#,major,0.23697386396734726,F# major
2302,194,6,imitation_chain,1187.0,137.0,49.2179085709998,43.2024175448551,54.9989842722555,48.8958102455375,43.9567272899004,"0.421020408163265,0.377142857142857,0.47578231292517,0.415283446712018,0.434897959183673",0.4736301152991967,Major,C#,1,1.3179584690874262,0.2134569048586383,0.4353186743579226,major,C#,F#,major,0.23697386396734726,F# major
3509,194,7,imitation_chain,1243.0,232.0,57.3388214032877,52.4736522258673,63.1382596833606,57.2517047537584,58.0117136423004,"0.614875283446712,0.555759637188209,0.581972789115646,0.534263038548753,0.753696145124717",0.4735719532263175,Major,D#,3,1.269022062380607,0.2235226810006703,0.5083586562078508,major,D#,D,major,0.28106935065862565,D major
3715,194,8,imitation_chain,1721.0,252.0,59.8041941499466,54.027237391742,64.1470680624782,54.5564562339616,61.5707547080604,"0.604263038548753,0.609183673469388,0.605578231292517,0.517165532879819,0.45031746031746",0.5739880524039673,Major,C,0,1.1006638530749275,0.1711916316468121,0.5610362825680867,major,C,C,major,0.685131670800358,C major
5154,194,9,imitation_chain,1769.0,355.0,59.4425527449108,54.1695016506198,63.5431858678716,54.4785844932505,59.6421860062637,"0.788616780045351,0.625328798185941,0.902517006802721,0.706213151927437,0.934399092970521",0.6455092936458171,Minor,E,4,1.235473857959704,0.2001995644419088,0.665736758013231,minor,e,B,minor,0.5251166926644887,B minor
5356,194,10,imitation_chain,2340.0,363.0,59.4714010371227,54.7926316192037,63.4066396750082,54.2719115886116,59.4831097291897,"0.68453514739229,0.521678004535147,0.720090702947846,0.475147392290249,0.73077097505669",0.756103615070232,Major,B,11,1.4252886893639016,0.2305847907531109,0.7507853577828778,major,B,B,major,0.570533561447249,B major
5741,194,11,imitation_chain,2463.0,383.0,59.0878551440625,54.3770402713804,63.4091171649035,58.9435515080094,59.1347194011743,"0.691972789115646,0.678526077097506,0.709501133786848,0.714739229024943,0.846439909297052",0.7973419032802914,Major,B,11,1.4567125785505952,0.2510184561320168,0.790101264513371,major,B,B,major,0.631725396386329,B major
174,195,1,imitation_chain,195.0,9.0,55.9392594724097,59.034931070266,56.4055947221075,61.1476957683278,60.9030120706657,"0.879251700680272,0.327052154195011,0.926054421768707,0.327936507936508,1.18126984126984",0.7157823373092324,Major,C#,1,1.1067796465688344,0.1833703882212203,0.7298576585536724,major,C#,G#,minor,0.6196659644719841,G# minor
649,195,2,imitation_chain,289.0,42.0,45.2350031314244,47.4249456443497,44.2371398961056,49.6653991198238,49.0137112551852,"0.684852607709751,0.299138321995465,0.64265306122449,0.358639455782313,0.93421768707483",0.6333983343726836,Minor,C#,1,1.2923763919550229,0.1887871298153164,0.648443638858591,minor,c#,F#,minor,0.6314227277594073,F# minor
905,195,3,imitation_chain,479.0,61.0,56.8999468137114,59.0490120380911,57.524582082363,61.4188396636193,61.6081454183397,"0.660748299319728,0.385351473922903,0.67265306122449,0.362789115646258,0.973854875283447",0.5965089892330763,Minor,D,2,1.1762695852594065,0.1850886233316806,0.6106613636733129,minor,d,A,major,0.4611403815725353,A major
1610,195,4,imitation_chain,589.0,99.0,45.2563202164214,47.0727610215191,45.0164955755697,47.9283110924792,49.3788151405917,"0.770975056689343,0.195170068027211,0.666077097505669,0.21875283446712,0.715238095238094",0.7123632556470016,Major,A,9,1.309977048749608,0.2469428142995128,0.7070291051737589,major,A,A,minor,0.4793308114050665,A minor
2097,195,5,imitation_chain,935.0,121.0,56.305602175481,58.3278969359921,56.437158237621,59.2720025128412,62.0743255852665,"0.880022675736961,0.22374149659864,0.959977324263039,0.316281179138322,0.819886621315193",0.5360444430107862,Minor,G#,8,1.0882360559535085,0.2876535708171006,0.511504224066959,minor,g#,G#,minor,0.47933081140506656,G# minor
2202,195,6,imitation_chain,1192.0,130.0,56.4464422791777,58.373583343818,56.832239623584,58.3278056032022,61.9140584986846,"0.960181405895692,0.350022675736961,1.01834467120181,0.350136054421769,1.14678004535147",0.5006680475774895,Major,D,2,1.0277407508567409,0.2246945817188853,0.5260088762816305,major,D,G,minor,0.46089144471143584,G minor
2286,195,7,imitation_chain,1218.0,137.0,44.9474320961648,47.5917679119116,45.0085076947579,46.9763734807785,49.7572645897844,"0.746485260770975,0.299387755102041,0.650362811791384,0.264353741496599,0.623038548752835",0.6824799700003698,Major,D,2,1.0079613624884476,0.1787691224072166,0.7017651941740145,major,D,A,minor,0.7279778974862324,A minor
2566,195,8,imitation_chain,1236.0,153.0,46.4624297016185,47.689718048259,46.0502694972604,48.1542701400497,49.8551280134011,"0.528548752834467,0.264512471655329,0.50546485260771,0.306190476190476,0.496417233560091",0.7316304617251805,Major,A#,10,1.4089032924107885,0.2531557481845432,0.7273247673195188,major,A#,G,minor,0.6035832871117272,G minor
2910,195,9,imitation_chain,1337.0,189.0,57.8964091448785,59.5696910265951,57.9559678016104,61.7033253389196,61.7624500686562,"0.46562358276644,0.293333333333334,0.534988662131519,0.224648526077098,0.581927437641723",0.7259990935702652,Major,A#,10,1.357815722403055,0.2434121842207165,0.7200133699564337,major,A#,G,minor,0.6673873712975061,G minor
5003,195,10,imitation_chain,1502.0,345.0,57.4088749386863,59.8248251540263,57.5560931477457,61.8514154710693,61.7537472969398,"0.545578231292517,0.316235827664399,0.566530612244898,0.270748299319728,0.650952380952381",0.6902647606072956,Minor,D,2,1.3313423117534873,0.1994235660620851,0.7012191599279176,minor,d,G,minor,0.7406983855089577,G minor
6397,195,11,imitation_chain,2280.0,422.0,57.3335399361158,59.6872069808536,57.2074924415742,62.0094632218537,61.9677192102756,"0.473242630385488,0.305464852607709,0.45328798185941,0.31671201814059,0.604807256235827",0.7157823373092324,Major,D,2,1.1067796465688344,0.1833703882212203,0.7296288226791594,major,D,A,minor,0.6196659644719839,A minor
141,196,1,imitation_chain,196.0,5.0,55.1999690544906,64.5527486301176,55.1244973296274,53.6267704174137,64.861088125891,"0.33750566893424,0.82015873015873,0.406734693877551,0.728027210884354,0.848299319727891",0.5196787189959946,Minor,G,7,1.2550847099678486,0.171605933938974,0.480740119663053,minor,g,C,minor,0.3837560759342481,C minor
1066,196,2,imitation_chain,277.0,68.0,44.4049268338168,51.9846003971161,45.591160102516,43.805851205373,51.9751473376924,"0.319569160997733,1.05102040816327,0.274739229024943,0.844172335600907,1.16578231292517",0.4937982086397793,Major,E,4,1.116375436044777,0.2241731896308801,0.5269953114097451,major,E,C#,minor,0.47651487146554766,C# minor
1654,196,3,imitation_chain,679.0,101.0,44.8384598121125,51.7402838856602,45.5163059303145,43.7179978344203,51.7066277360353,"0.309183673469388,0.716780045351474,0.28718820861678,0.850566893424036,0.901065759637188",0.498074771057109,Major,E,4,1.0758832302989023,0.2216051627223933,0.5293883401801798,major,E,E,major,0.4026451155633458,E major
2747,196,4,imitation_chain,966.0,179.0,56.6395770848381,63.3074009785471,57.7074760548835,56.3769611114742,63.4301640750121,"0.245850340136054,0.640113378684807,0.28047619047619,0.718208616780045,1.4702947845805",0.6871521601680102,Major,D#,3,1.281902990629076,0.2467232675534015,0.7042607398732899,major,D#,A-,major,0.5612706308811496,A- major
3321,196,5,imitation_chain,1422.0,220.0,59.0792039288296,63.1637245004238,56.1217141344206,57.1702229626717,63.0399392312467,"0.431224489795918,0.784897959183673,0.407165532879819,0.753265306122449,1.06616780045352",0.8152516125717919,Minor,G#,8,1.4769442016055554,0.229121072428511,0.7923189472153486,minor,g#,G#,minor,0.5689974880255458,G# minor
4200,196,6,imitation_chain,1637.0,290.0,46.8445828686507,51.1118579650021,44.1705714152582,45.4115177119418,50.8561332840438,"0.299206349206349,0.900430839002268,0.665396825396825,0.574648526077097,0.934784580498866",0.8152516125717919,Minor,G#,8,1.4769442016055554,0.229121072428511,0.7861862583861513,minor,g#,G#,minor,0.5689974880255458,G# minor
4448,196,7,imitation_chain,1939.0,307.0,45.1228620515848,50.8763327915989,43.8914707716041,46.2018690482726,50.4712151111059,"0.595963718820862,0.899092970521542,0.825963718820862,0.552108843537415,0.576802721088436",0.4376504187266096,Major,D,2,1.1899334296391062,0.2214095494694681,0.4676589802466954,major,D,G,minor,0.30941729899202847,G minor
